patch_stem,sample,row,col,tumor_frac,hepatocyte_frac,hm11_resemblance,hm11_resemblance_noliver,leaving_score,leaving_score_resid
IU_PDA_T11_patch-001578_16_42,IU_PDA_T11,16,42,0.5933750867843628,0.05357811599969864,-12.601696362786468,-12.766674920729123,1.4484223241038143,1.27062003554934
IU_PDA_T11_patch-001579_30_90,IU_PDA_T11,30,90,0.5857276916503906,2.6002486265497282e-05,-4.924527468307164,-4.913467084933384,0.6818650435466055,0.3478424196771911
IU_PDA_T11_patch-001581_41_3,IU_PDA_T11,41,3,0.5183696746826172,4.1639093979028985e-05,10.429802430648854,10.705725573003045,-0.6558007759110667,-1.0282091830594433
IU_PDA_T11_patch-001585_25_103,IU_PDA_T11,25,103,0.8254448771476746,3.1071307603269815e-05,-7.789702800859246,-7.8443414322083465,0.8804542352959897,-0.4440204047204695
IU_PDA_T11_patch-001587_59_95,IU_PDA_T11,59,95,0.527225136756897,3.973122511524707e-05,3.7554139771812687,3.7232517177263285,-1.035253723847845,-1.5398093148895526
IU_PDA_T11_patch-001589_21_89,IU_PDA_T11,21,89,0.8222959041595459,4.6758381358813494e-05,-9.401929977623606,-9.49353728443891,0.5860521471473504,-0.7975010550338727
IU_PDA_T11_patch-001591_22_90,IU_PDA_T11,22,90,0.8534554839134216,4.475270179682411e-05,-11.097425216052606,-11.227910550807966,-0.8808826764083025,-2.761972156424538
IU_PDA_T11_patch-001595_22_38,IU_PDA_T11,22,38,0.6760877370834351,6.373018550220877e-05,-2.281044977245432,-2.2900716378132673,-0.7145981496170563,-1.7854647598418527
IU_PDA_T11_patch-001600_49_41,IU_PDA_T11,49,41,0.5285556316375732,5.8269870351068676e-05,6.6722001988317485,6.752381058999762,-0.2081194896821579,-0.5140960984350963
IU_PDA_T11_patch-001601_20_40,IU_PDA_T11,20,40,0.7382153272628784,4.725548205897212e-05,-9.907457459877877,-10.010656607905156,0.5169281399905034,-0.5190937728851731
IU_PDA_T11_patch-001602_27_79,IU_PDA_T11,27,79,0.8009860515594482,0.005943757481873035,-2.2931897914576105,-2.4048123609468806,0.6790519715551155,-0.5891165585322641
IU_PDA_T11_patch-001613_20_42,IU_PDA_T11,20,42,0.6549156904220581,0.008635436184704304,-10.202548172397446,-10.31251380652635,0.5933866368417436,-0.0625234242495618
IU_PDA_T11_patch-001614_29_91,IU_PDA_T11,29,91,0.8265371918678284,4.610377800418064e-05,-9.945190975431437,-10.049255360139252,2.5279767310849106,1.6057958576288704
IU_PDA_T11_patch-001615_24_30,IU_PDA_T11,24,30,0.5046722292900085,0.005407672841101885,-2.9890548213428634,-3.404305068884243,0.6841656090667032,0.7022019809085399
IU_PDA_T11_patch-001616_41_95,IU_PDA_T11,41,95,0.5025866031646729,0.002244931645691395,3.5534577865768626,3.657824822997985,-0.5940257331530905,-0.8827301921402063
