patch_stem,sample,row,col,tumor_frac,hepatocyte_frac,caf_frac,leaving_score,leaving_score_resid,pred_raw,pred_resid,pred_raw_smooth,pred_resid_smooth,predictor
IU_PDA_T11_patch-001244_62_50,IU_PDA_T11,62,50,0.3006242215633392,3.758048114832491e-05,0.0069585214368999,-0.7420909212490248,-0.1915818329045743,-0.4932289123535156,0.006255199667066336,-0.2899504133633205,-0.002230225729623011,bridge128
IU_PDA_T11_patch-001245_55_7,IU_PDA_T11,55,7,0.3040261566638946,3.988135358667933e-05,0.0572331957519054,-0.5108302125558393,0.0820610239265256,-0.5472474098205566,-0.11829302459955215,-0.1266429509435381,-0.05645510987129195,bridge128
IU_PDA_T11_patch-001247_72_32,IU_PDA_T11,72,32,0.456875741481781,3.8158548704814166e-05,0.0785578861832618,1.7101237060597052,2.188895001022662,0.19687294960021973,-0.022430727258324623,0.20731545931526593,0.12568927044048905,bridge128
IU_PDA_T11_patch-001249_24_68,IU_PDA_T11,24,68,0.8659250736236572,2.008018418564461e-05,5.376276021706872e-05,0.4495167706845968,-1.15696278709681,0.7593610286712646,0.1452103704214096,0.7130670547485352,0.19514759949275426,bridge128
IU_PDA_T11_patch-001250_60_12,IU_PDA_T11,60,12,0.4035154283046722,2.6661218726076182e-05,0.0536355301737785,-0.840431440801203,-0.7603975911464005,-0.23328030109405518,-0.16808678209781647,-0.27186105338790056,0.017387418009872948,bridge128
IU_PDA_T11_patch-001251_60_64,IU_PDA_T11,60,64,0.4130233824253082,0.0005197667633183,0.0001011519489111,-0.4146577659924448,-0.2706644213791889,0.19803380966186523,-0.17980365455150604,-0.11598084281597819,-0.020996528810688427,bridge128
IU_PDA_T11_patch-001252_72_96,IU_PDA_T11,72,96,0.231558009982109,0.0024226768873631,0.0062636919319629,-1.5968420703978696,-0.9580042927817513,0.12233376502990723,-0.09110838919878006,-0.4757944771221706,-0.14129943719932012,bridge128
IU_PDA_T11_patch-001253_61_27,IU_PDA_T11,61,27,0.5057787299156189,2.7849278922076337e-05,0.024767018854618,-0.5630979531443303,-0.8580039212081723,0.2425946295261383,0.16952559351921082,0.029510938695498874,0.05196236140493836,bridge128
IU_PDA_T11_patch-001254_41_81,IU_PDA_T11,41,81,0.4429459273815155,3.783414649660699e-05,8.224762132158503e-05,-1.085471618374705,-1.236963695323848,0.29813122749328613,0.15815399587154388,-0.21492981059210642,-0.10163560230284929,bridge128
IU_PDA_T11_patch-001255_18_50,IU_PDA_T11,18,50,0.7389505505561829,4.802591502084397e-05,0.0677466765046119,-0.4892435395663221,-1.777034554128707,0.6312156319618225,0.049300115555524826,0.3670397214591503,0.09367559924721718,bridge128
