gene,corr_resid,corr_raw,sign_agreement,in_core,in_heldout,is_epithelial
MIEF1,-0.007919046,-0.025586966,0.0,False,False,False
MIEF2,-0.006743439,-0.019941788,0.0,False,False,False
MIEN1,-0.00833714,-0.03310017,-2.0,False,False,False
MIER1,-0.055676036,-0.059651427,-4.0,False,False,False
MIER2,-0.008881817,-0.0085099535,0.0,False,False,False
MIER3,-0.00877421,-0.02238606,-2.0,False,False,False
MIF,0.022276003,-0.0020584264,2.0,False,False,False
MIF4GD,-0.011351815,-0.01893418,-4.0,False,False,False
MIGA1,0.004117347,-0.01626667,0.0,False,False,False
MIGA2,-0.015833426,-0.033988006,-2.0,False,False,False
MIIP,-0.015384876,-0.018875673,-4.0,False,False,False
MILR1,-0.0030587264,-0.009342293,0.0,False,False,False
MINAR1,-0.025426699,-0.024952196,-2.0,False,False,False
MINAR2,0.0,0.0,0.0,False,False,False
MINDY1,-0.0006278292,-0.0074103945,2.0,False,False,False
MINDY2,-0.02000738,0.014631357,-2.0,False,False,False
MINDY3,0.004297053,-0.01124069,0.0,False,False,False
MINDY4,-0.013110754,-0.02466527,-2.0,False,False,False
MINDY4B,0.0,0.0,0.0,False,False,False
MINK1,-0.01727588,-0.038862735,-2.0,False,False,False
MINPP1,-0.0074926773,-0.014231633,0.0,False,False,False
MIOS,0.0018646049,-0.006720585,2.0,False,False,False
MIOX,-0.009604614,-0.012957068,-4.0,False,False,False
MIP,0.012476574,0.0056589665,-1.0,False,False,False
MIPEP,-0.005911448,-0.013349108,0.0,False,False,False
MIPOL1,-0.010397976,-0.030596364,0.0,False,False,False
MIR1915HG,-0.010946877,0.004376497,-2.0,False,False,False
MIS12,-0.008618035,-0.03232743,-2.0,False,False,False
MIS18A,-0.017300557,-0.020402085,-2.0,False,False,False
MIS18BP1,0.0030551022,-0.009535471,0.0,False,False,False
MISP,0.005370244,-0.016866652,0.0,False,False,False
MISP3,-0.013571653,-0.035548937,-2.0,False,False,False
MITD1,-0.0018695341,-0.02006524,0.0,False,False,False
MITF,-0.0075939614,0.024297345,2.0,False,False,False
MIXL1,0.009319711,0.010625681,0.0,False,False,False
MKI67,-0.007234838,-0.025559032,0.0,False,False,False
MKKS,-0.012358189,-0.028368201,0.0,False,False,False
MKLN1,0.003560887,-0.024354149,0.0,False,False,False
MKNK1,-0.020586403,-0.036683597,-2.0,False,False,False
MKNK2,-0.0007191384,-0.06521641,0.0,False,False,False
MKRN1,-0.011872388,-0.05089264,-2.0,False,False,False
MKRN2,-0.02601062,-0.033167545,-2.0,False,False,False
MKRN2OS,-0.0038334164,-0.014247011,-1.0,False,False,False
MKRN3,-0.005482329,-0.003113078,-2.0,False,False,False
MKS1,-0.019608324,-0.013105089,-2.0,False,False,False
MKX,-0.0089846635,0.0067323865,0.0,False,False,False
MLANA,-0.0022634875,-0.0044756504,-1.0,False,False,False
MLC1,0.0055982745,0.008804791,0.0,False,False,False
MLEC,-0.035304308,-0.07487465,-4.0,False,False,False
MLF1,0.00020900974,0.0031395424,0.0,False,False,False
MLF2,-0.032772537,-0.060161814,-4.0,False,False,False
MLH1,-0.005331501,-0.01129199,-2.0,False,False,False
MLH3,-0.008606233,-0.030418467,0.0,False,False,False
MLIP,-0.008080908,-0.007656014,-2.0,False,False,False
MLKL,0.002972491,-0.022117577,0.0,False,False,False
MLLT1,-0.0015083925,-0.0015518889,0.0,False,False,False
MLLT10,-0.006913682,-0.01578746,-2.0,False,False,False
MLLT11,0.026444111,0.046746112,4.0,False,False,False
MLLT3,-0.023195384,-0.064135246,-2.0,False,False,False
MLLT6,-0.017026136,-0.08239022,0.0,False,False,False
MLN,-0.0064684446,-0.004244566,0.0,False,False,False
MLNR,-0.016573815,-0.011510298,-2.0,False,False,False
MLPH,-0.00014822779,-0.0861358,0.0,False,False,False
MLST8,-0.00023177359,-0.012902377,0.0,False,False,False
MLXIP,-0.0062120585,-0.0074556116,-4.0,False,False,False
MLYCD,-0.013228054,-0.036198534,-2.0,False,False,False
MMAA,0.00032166392,-0.013494754,0.0,False,False,False
MMAB,-0.028942902,-0.05388139,-4.0,False,False,False
MMACHC,-0.01987889,-0.02483892,-4.0,False,False,False
MMADHC,-0.012996685,-0.04320561,-2.0,False,False,False
MMD,-0.0007008428,0.005469827,0.0,False,False,False
MMD2,0.0,0.0,0.0,False,False,False
MME,0.00807485,0.033814356,2.0,False,False,False
MMEL1,0.00034641614,-0.0019503366,1.0,False,False,False
MMGT1,-0.009517351,-0.027234271,-2.0,False,False,False
MMP1,0.07235535,0.040506206,4.0,True,False,False
MMP10,0.0056158947,0.0005157348,2.0,False,False,False
MMP11,0.019999601,0.21656187,2.0,False,False,False
MMP12,0.03857734,0.015363696,2.0,False,False,False
MMP13,0.014189022,0.04640242,0.0,False,False,False
MMP14,0.014229806,0.19804141,0.0,False,True,False
MMP15,-0.0056485683,-0.027218215,-2.0,False,False,False
MMP16,-0.010713534,0.015579755,0.0,False,False,False
MMP17,-0.016259648,0.01414177,-2.0,False,False,False
MMP19,0.035145123,0.04867679,4.0,False,False,False
MMP2,0.05737917,0.24375056,4.0,False,False,False
MMP20,0.009493609,0.0064072674,2.0,False,False,False
MMP21,-0.007184056,-0.004997559,-2.0,False,False,False
MMP23B,0.015979245,0.03616188,0.0,False,False,False
MMP24,-0.00013230322,-0.00275762,0.0,False,False,False
MMP24OS,-0.003714106,0.00262939,0.0,False,False,False
MMP25,0.0027002771,-0.00231677,1.0,False,False,False
MMP26,0.0146454135,0.016363446,3.0,False,False,False
MMP27,-0.005060568,-0.0015595702,-3.0,False,False,False
MMP28,0.0028586471,-0.028868223,0.0,False,False,False
MMP3,0.025995325,0.01923687,2.0,False,False,False
MMP7,0.011564087,-0.029514775,0.0,False,False,False
MMP8,0.014768345,0.021866824,1.0,False,False,False
MMP9,0.0130901355,0.012442393,0.0,False,True,False
MMRN1,-0.013676543,-0.0338262,-2.0,False,False,False
MMRN2,0.01480066,-0.011871489,0.0,False,False,False
MMS19,0.0052611744,-0.011965681,0.0,False,False,False
MMS22L,-0.01280657,-0.026542021,-2.0,False,False,False
MMUT,-0.015053894,-0.030777363,-4.0,False,False,False
MN1,-0.012560662,0.020080935,0.0,False,False,False
MNAT1,-0.016691368,-0.034209162,-2.0,False,False,False
MND1,0.0035547768,-0.00036347518,0.0,False,False,False
MNDA,0.002654465,0.017582886,2.0,False,False,False
MNS1,0.0046215616,0.0028118824,0.0,False,False,False
MNT,-0.015202818,-0.030752527,-2.0,False,False,False
MNX1,-0.0026819766,-0.021028165,-2.0,False,False,False
MOAP1,-0.013894081,-0.03949795,-2.0,False,False,False
MOB1A,-0.0077011576,-0.03565321,-2.0,False,False,False
MOB1B,-0.010704873,-0.013094844,-4.0,False,False,False
MOB2,-0.010258841,-0.042914517,0.0,False,False,False
MOB3A,-0.007667349,-0.008444154,-2.0,False,False,False
MOB3B,-0.008748849,0.012325572,-2.0,False,False,False
MOB3C,-0.0059546353,-0.016068425,-2.0,False,False,False
MOB4,-0.042959422,-0.12211318,-2.0,False,False,False
MOBP,0.0015103277,0.004697512,0.0,False,False,False
MOCOS,-0.019403744,-0.036782045,-4.0,False,False,False
MOCS1,-0.006772223,-0.026622593,-2.0,False,False,False
MOCS2,0.0036282628,-0.013376216,0.0,False,False,False
MOCS3,-0.019896463,-0.027391009,-2.0,False,False,False
MOG,-0.014334902,-0.011684602,-2.0,False,False,False
MOGAT1,-0.0030957353,-0.012174422,-1.0,False,False,False
MOGAT2,-0.006146287,-0.018922202,-1.0,False,False,False
MOGAT3,0.00022501446,-0.0049483003,0.0,False,False,False
MOGS,0.0010092077,-0.0138503015,2.0,False,False,False
MOK,-0.014276397,-0.0023403019,-2.0,False,False,False
MON1A,-0.0004958669,-0.00048411638,0.0,False,False,False
MON1B,-0.004308661,-0.022034336,0.0,False,False,False
MON2,-0.0018679348,-0.026455006,2.0,False,False,False
MORC1,-0.008273388,-0.010738701,-1.0,False,False,False
MORC2,0.0035326942,-0.026143104,0.0,False,False,False
MORC3,0.00076308567,-0.018645383,0.0,False,False,False
MORC4,-0.0085919285,-0.008949597,-2.0,False,False,False
MORF4L1,-0.016933383,-0.029759873,-2.0,False,False,False
MORF4L2,-0.006519172,-0.004617547,-2.0,False,False,False
MORN1,-0.002402528,-0.022413312,0.0,False,False,False
MORN2,-0.02144507,-0.029289715,-2.0,False,False,False
MORN3,-0.011111928,-0.017494217,0.0,False,False,False
MORN4,-0.015108392,-0.0030486854,-2.0,False,False,False
MORN5,-0.0014013527,0.0006151479,1.0,False,False,False
MOS,0.0021379862,0.005460006,1.0,False,False,False
MOSMO,-0.021085436,-0.04915824,-4.0,False,False,False
MOSPD1,-0.018261436,-0.019590802,-2.0,False,False,False
MOSPD2,-0.008592098,-0.013867551,0.0,False,False,False
MOSPD3,0.0009274576,-0.009995671,0.0,False,False,False
MOV10,-0.01370254,-0.024585065,-2.0,False,False,False
MOV10L1,0.000761142,0.015572557,0.0,False,False,False
MOXD1,-0.02243044,0.013348532,-2.0,False,False,False
MPC1,-0.009343837,-0.015057023,0.0,False,False,False
MPC1L,0.0,0.0,0.0,False,False,False
MPC2,-0.004992962,-0.034059756,-2.0,False,False,False
MPDU1,0.005132414,-0.008124929,0.0,False,False,False
MPDZ,-0.00805838,0.0037495873,-2.0,False,False,False
MPEG1,0.011436833,-0.020350724,2.0,False,False,False
MPG,-0.0096790185,-0.01528716,0.0,False,False,False
MPHOSPH10,-0.012570458,-0.02783261,-2.0,False,False,False
MPHOSPH6,0.0059231394,0.00279613,0.0,False,False,False
MPHOSPH8,0.0016605118,-0.014933324,0.0,False,False,False
MPHOSPH9,0.0005572504,-0.0060357214,0.0,False,False,False
MPI,-0.015460042,-0.033927813,-2.0,False,False,False
MPIG6B,-0.0033466006,-0.0052746194,0.0,False,False,False
MPL,-0.008468722,-0.016543698,-2.0,False,False,False
MPLKIP,-0.01799011,-0.0035113776,-2.0,False,False,False
MPND,-0.011571664,-0.02261214,-2.0,False,False,False
MPO,-0.000558292,-0.00080544455,-1.0,False,False,False
MPP1,0.011915708,0.011060267,2.0,False,False,False
MPP2,0.005957107,0.009773292,2.0,False,False,False
MPP3,-0.013509422,-0.026751664,-2.0,False,False,False
MPP4,-0.006573398,-0.011011334,-2.0,False,False,False
MPP5,-0.017764928,-0.031787947,-4.0,False,False,False
MPP6,-0.0017880754,-0.013731085,0.0,False,False,False
MPP7,-0.018535737,-0.04033993,-2.0,False,False,False
MPPE1,0.008692022,-0.002005426,2.0,False,False,False
MPPED1,-0.000527404,-0.0038737082,-1.0,False,False,False
MPPED2,-0.0034983736,0.014205577,-2.0,False,False,False
MPRIP,-0.000914881,-0.013479982,2.0,False,False,False
MPST,-0.024896268,-0.041414503,-4.0,False,False,False
MPV17,-0.0075338897,-0.02263968,-2.0,False,False,False
MPZ,0.0033772015,-0.005510225,2.0,False,False,False
MPZL2,0.0010190113,-0.03734202,0.0,False,False,False
MPZL3,-0.012786189,-0.018028716,-4.0,False,False,False
MR1,-0.0106788725,-0.011177063,-2.0,False,False,False
MRAP,-0.021044124,-0.044285387,-1.0,False,False,False
MRAP2,0.0036192092,-0.016744448,0.0,False,False,False
MRAS,-0.009992382,-0.0038021272,0.0,False,False,False
MRC1,0.01516511,0.0047057127,2.0,False,False,False
MRC2,0.03202069,0.1609877,2.0,False,False,False
MRE11,-0.020570418,-0.02820542,-4.0,False,False,False
MREG,-0.017904807,-0.040344693,-4.0,False,False,False
MRFAP1L1,-0.028305516,-0.031543914,0.0,False,False,False
MRGBP,0.0029041902,-0.024120882,0.0,False,False,False
MRGPRD,0.0012765668,-0.0004566414,1.0,False,False,False
MRGPRE,0.0,0.0,0.0,False,False,False
MRGPRF,0.0051569585,0.012825556,0.0,False,False,False
MRGPRX1,0.00017781905,-0.0023321772,0.0,False,False,False
MRGPRX3,0.0013734564,0.0045042317,1.0,False,False,False
MRGPRX4,0.006258159,0.015005803,2.0,False,False,False
MRI1,-0.015095008,-0.014960918,-4.0,False,False,False
MRLN,0.0016844287,-0.0042585297,2.0,False,False,False
MRM1,-0.0075798854,-0.022076689,-2.0,False,False,False
MRM2,0.004866896,-0.012367007,2.0,False,False,False
MRM3,-0.005661072,-0.021079585,0.0,False,False,False
MRNIP,-0.019653056,-0.040185116,-2.0,False,False,False
MRO,0.016431468,-0.0008401915,1.0,False,False,False
MROH1,-0.014575627,-0.04695967,-2.0,False,False,False
MROH2A,-0.004422801,-0.0128814895,-3.0,False,False,False
MROH2B,0.0009247565,0.006561269,0.0,False,False,False
MROH6,-0.014175596,-0.04163175,-2.0,False,False,False
MROH7,-0.0044198413,-0.0023566545,-2.0,False,False,False
MROH8,0.004837229,0.0005532097,0.0,False,False,False
MROH9,0.022757724,0.02293184,1.0,False,False,False
MRRF,0.0077793403,-0.02415232,2.0,False,False,False
MRS2,-0.021555804,-0.028533997,-2.0,False,False,False
MRTFA,0.013465241,0.013256826,2.0,False,False,False
MRTFB,-0.01733075,-0.051957317,-2.0,False,False,False
MRTO4,-0.011401086,-0.039690163,-2.0,False,False,False
MRVI1,-0.0032495155,0.028356753,0.0,False,False,False
MS4A1,0.00077417656,-0.04362435,2.0,False,False,False
MS4A10,-0.0081994515,-0.0032837754,-2.0,False,False,False
MS4A12,-0.013672309,-0.014279712,-4.0,False,False,False
MS4A13,-0.0058987346,-0.0021037632,0.0,False,False,False
MS4A14,0.0037485706,0.008451829,0.0,False,False,False
MS4A15,-0.003642573,-4.72425e-06,-2.0,False,False,False
MS4A18,-0.0042050304,0.0024944798,-1.0,False,False,False
MS4A2,0.002176151,0.011698721,2.0,False,False,False
MS4A3,-0.0072057126,-0.0037563578,0.0,False,False,False
MS4A4A,0.0027964055,-0.0029098634,0.0,False,False,False
MS4A5,-0.00953448,0.009278018,-1.0,False,False,False
MS4A6A,0.0054792925,0.0014705451,0.0,False,False,False
MS4A6E,0.0037612338,-0.006289933,-1.0,False,False,False
MS4A7,0.0072964923,-0.0021219908,2.0,False,False,False
MS4A8,-0.02223672,-0.040826358,-4.0,False,False,False
MSANTD1,-0.009721564,-0.0106475605,-2.0,False,False,False
MSANTD3,0.017108146,0.03757547,2.0,False,False,False
MSANTD4,-0.0039131194,-0.03432273,2.0,False,False,False
MSC,0.011735577,0.024494253,2.0,False,False,False
MSGN1,0.006553649,0.0011466532,1.0,False,False,False
MSH2,-0.021482524,-0.037026886,-2.0,False,False,False
MSH3,0.00017926097,-0.014883749,0.0,False,False,False
MSH4,-0.012751847,-0.034956574,-4.0,False,False,False
MSH5,-0.007816592,-0.026856229,-2.0,False,False,False
MSH6,-0.014250457,-0.038341314,-2.0,False,False,False
MSI1,-0.00333814,0.0010176105,0.0,False,False,False
MSI2,-0.045810256,-0.095556594,-2.0,False,False,False
MSL1,0.002985469,-0.020537524,-2.0,False,False,False
MSL2,-0.029864868,-0.064080834,-4.0,False,False,False
MSL3,0.009766867,0.00916082,2.0,False,False,False
MSLN,0.043496087,-0.01984658,2.0,False,False,False
MSLNL,0.0011929248,0.008158563,0.0,False,False,False
MSMB,-0.018549696,-0.016890494,-2.0,False,False,False
MSMO1,-0.018716354,-0.074609354,0.0,False,False,False
MSMP,-0.0062308386,-0.008364369,0.0,False,False,False
MSN,0.011394241,-0.021687746,2.0,False,False,False
MSR1,0.009514562,0.010688014,4.0,False,False,False
MSRA,-0.013575034,-0.02471591,-2.0,False,False,False
MSRB1,-0.0015458018,-0.00938163,0.0,False,False,False
MSRB2,-0.0053385617,-0.008674936,0.0,False,False,False
MSRB3,0.013126037,0.039143603,4.0,False,False,False
MSS51,-0.0037701924,-0.006543184,2.0,False,False,False
MST1,-0.026875487,-0.019597156,-4.0,False,False,False
MST1R,-0.009400055,-0.05775372,0.0,False,False,False
MSTN,-0.009632946,-0.009209432,-1.0,False,False,False
MSTO1,0.0104519725,-0.0006984335,2.0,False,False,False
MSX2,0.0036549345,0.010082963,-2.0,False,False,False
MT1A,-0.0082247425,-0.04637915,0.0,False,False,False
MT1E,0.009444949,-0.02116382,2.0,False,False,False
MT1F,-0.00031193718,-0.035763845,2.0,False,False,False
MT1G,0.027393939,-0.002919049,2.0,False,False,False
MT1H,0.0094963405,-0.0040010964,0.0,False,False,False
MT1HL1,0.0028848818,-0.012927283,2.0,False,False,False
MT1X,0.019555025,-0.0080875885,0.0,False,False,False
MT2A,0.09229654,0.02670782,4.0,False,False,False
MT3,-0.025962315,-0.03820488,-1.0,False,False,False
MT4,0.0011276958,0.0021395884,1.0,False,False,False
MTA1,-0.013114737,-0.036230754,0.0,False,False,False
MTA2,-0.00970303,-0.024211755,-2.0,False,False,False
MTA3,-0.027215589,-0.04487077,-4.0,False,False,False
MTAP,-0.029881159,-0.05143896,-4.0,False,False,False
MTBP,-0.0023934946,-0.007116971,0.0,False,False,False
MTCH1,-0.021975145,-0.03800843,-2.0,False,False,False
MTCH2,-0.013276188,-0.046705127,0.0,False,False,False
MTCL1,0.0060253586,0.015497285,0.0,False,False,False
MTCP1,-0.0102537805,-0.022032155,-4.0,False,False,False
MTDH,-0.0253827,-0.04232774,-2.0,False,False,False
MTERF1,-0.0027601328,-0.002024647,0.0,False,False,False
MTERF2,0.0031744416,-0.011971536,0.0,False,False,False
MTERF3,-0.0045951456,-0.02183687,0.0,False,False,False
MTERF4,-0.0012629591,-0.04741349,-2.0,False,False,False
MTF1,-0.0077082817,-0.02722839,0.0,False,False,False
MTF2,-0.0032909596,-0.019149616,0.0,False,False,False
MTFMT,-0.020204652,-0.027194936,-4.0,False,False,False
MTFP1,0.0013389091,-0.007740561,2.0,False,False,False
MTFR1,-0.0015717463,-0.018769035,0.0,False,False,False
MTFR1L,-0.012328572,-0.032786734,-2.0,False,False,False
MTFR2,-0.016887907,-0.023239749,-2.0,False,False,False
MTG1,-0.02737848,-0.05903557,-4.0,False,False,False
MTG2,-0.013765569,-0.024991892,-4.0,False,False,False
MTHFD1,-0.014620584,-0.024816075,-2.0,False,False,False
MTHFD1L,0.014899591,0.006214982,2.0,False,False,False
MTHFD2,0.010343149,-0.0055598905,2.0,False,False,False
MTHFD2L,-0.016780717,-0.038201958,-2.0,False,False,False
MTHFR,0.0018113073,-0.00659981,2.0,False,False,False
MTHFS,-0.00652282,-0.040247746,-2.0,False,False,False
MTHFSD,-0.0023697559,-0.014239761,0.0,False,False,False
MTIF2,0.0047480282,-0.01666398,2.0,False,False,False
MTIF3,-0.011647141,-0.043759026,-2.0,False,False,False
MTLN,-0.016240582,-0.020876484,-4.0,False,False,False
MTM1,-0.018937081,-0.033354595,-4.0,False,False,False
MTMR1,-0.0081087835,-0.024860336,0.0,False,False,False
MTMR10,-0.0031125704,-0.0095271645,-2.0,False,False,False
MTMR11,-0.016424628,-0.011915746,-2.0,False,False,False
MTMR12,-0.01426313,-0.044115625,-2.0,False,False,False
MTMR14,-0.00864528,-0.033849753,-2.0,False,False,False
MTMR2,-0.006676132,0.007857263,0.0,False,False,False
MTMR3,-0.003557753,-0.019082738,-2.0,False,False,False
MTMR4,-0.019665524,-0.031897165,-2.0,False,False,False
MTMR6,0.0012425161,-0.0077393344,0.0,False,False,False
MTMR7,-0.007417298,-0.0105162505,-2.0,False,False,False
MTMR8,-0.0049995035,-0.017106382,0.0,False,False,False
MTMR9,0.0017473223,-0.007149708,0.0,False,False,False
MTNR1A,-0.004948928,-0.0045088953,-1.0,False,False,False
MTNR1B,-0.0066460622,-0.007851339,-1.0,False,False,False
MTO1,0.002146158,-0.022693282,2.0,False,False,False
MTOR,-0.0058397497,-0.018103521,0.0,False,False,False
MTPAP,-0.011077075,-0.03260822,-2.0,False,False,False
MTPN,0.013984012,-0.008598132,2.0,False,False,False
MTR,-0.015625387,-0.015043617,-2.0,False,False,False
MTRES1,-0.0016729238,-0.026341315,0.0,False,False,False
MTREX,-0.013578932,-0.04567933,-4.0,False,False,False
MTRF1,-0.0023672627,-0.023511976,0.0,False,False,False
MTRF1L,-0.02030702,-0.032296244,-2.0,False,False,False
MTRNR2L1,0.003382097,0.0009527889,1.0,False,False,False
MTRNR2L10,-0.011091195,-0.00420481,-2.0,False,False,False
MTRNR2L11,-0.006752113,-0.00655018,-2.0,False,False,False
MTRNR2L3,-0.0056576906,-0.006353598,-3.0,False,False,False
MTRNR2L4,0.0116890045,0.010109441,3.0,False,False,False
MTRNR2L7,0.0058517335,0.0046339566,1.0,False,False,False
MTRNR2L8,0.0046565244,0.0033368217,0.0,False,False,False
MTRR,-0.025239717,-0.040146925,-4.0,False,False,False
MTSS1,-0.0002487963,-0.029734932,0.0,False,False,False
MTSS2,0.016975932,0.019010738,4.0,False,False,False
MTTP,0.0,0.0,0.0,False,False,False
MTURN,0.0053953016,-0.009915519,0.0,False,False,False
MTUS1,-0.021082811,-0.05415182,-4.0,False,False,False
MTUS2,-0.016096411,-0.007870271,-2.0,False,False,False
MTX1,0.009561157,0.0043802727,0.0,False,False,False
MTX2,-0.024227576,-0.049181014,-2.0,False,False,False
MTX3,-0.005560048,-0.013778601,2.0,False,False,False
MUC1,0.028836625,-0.03952504,2.0,False,False,False
MUC12,0.00063000154,-0.0025084205,1.0,False,False,False
MUC13,-0.010531913,-0.06926718,0.0,False,False,False
MUC15,-0.0051969048,-0.008697233,-2.0,False,False,False
MUC16,0.01836116,-0.026009778,0.0,False,False,False
MUC17,-0.0025228823,-0.01829175,0.0,False,False,False
MUC19,0.0,0.0,0.0,False,False,False
MUC2,0.0,0.0,0.0,False,False,False
MUC20,-0.003196205,-0.044456556,-2.0,False,False,False
MUC21,0.005755844,0.01367802,3.0,False,False,False
MUC22,-0.0026960995,-0.0035019168,-1.0,False,False,False
MUC3A,-0.019301731,-0.056007646,-2.0,False,False,False
MUC4,0.021917623,0.016820915,2.0,False,False,False
MUC5AC,-0.011061534,-0.059503105,-4.0,False,False,False
MUC5B,-0.017421551,-0.0717656,0.0,False,False,False
MUC6,-0.027102845,-0.050027676,-2.0,False,False,False
MUC7,-0.0027361142,-0.006715121,-1.0,False,False,False
MUCL1,0.0037865713,0.007902216,2.0,False,False,False
MUCL3,0.0001915195,-0.017098762,0.0,False,False,False
MUL1,-0.017193506,-0.013501387,-4.0,False,False,False
